duration(s);cost;bonus;route
9.23;6660;31682;[0, 41, 95, 7, 63, 68, 88, 49, 44, 55, 14, 37, 75, 9, 25, 46, 30, 28, 47, 12, 36, 60, 32, 78, 86, 4, 33, 98, 8, 74, 72, 90, 70, 73, 35, 66, 58, 2, 27, 89, 10, 3, 21, 1, 97, 34]
9.21;6653;31854;[0, 72, 18, 50, 61, 42, 49, 15, 52, 84, 11, 45, 36, 7, 95, 75, 1, 21, 66, 77, 87, 43, 67, 85, 8, 98, 33, 27, 89, 6, 76, 91, 58, 2, 16, 17, 30, 73, 35, 32, 60, 81, 62, 64, 10]
9.24;6623;31624;[0, 10, 50, 29, 73, 52, 15, 23, 59, 89, 40, 5, 55, 66, 98, 8, 71, 78, 32, 25, 35, 6, 46, 77, 87, 92, 44, 61, 79, 63, 13, 49, 2, 86, 14, 27, 16, 45, 36, 12, 64, 84, 75, 81, 97, 1]
9.22;6654;31643;[0, 3, 92, 5, 95, 83, 21, 29, 50, 86, 78, 15, 82, 24, 8, 60, 32, 99, 6, 35, 73, 52, 84, 11, 67, 43, 79, 77, 98, 38, 12, 47, 87, 64, 62, 18, 31, 58, 66, 14, 27, 7, 63, 30, 46, 1]
9.20;6614;31939;[0, 72, 44, 92, 36, 45, 5, 95, 63, 90, 21, 1, 10, 50, 47, 87, 91, 96, 98, 38, 76, 99, 16, 2, 58, 7, 27, 78, 86, 74, 8, 24, 49, 13, 70, 93, 25, 35, 6, 15, 52, 84, 75, 81, 41]
9.26;6728;31740;[0, 41, 64, 67, 43, 79, 63, 7, 10, 39, 40, 86, 93, 36, 92, 55, 16, 2, 38, 88, 32, 78, 27, 47, 12, 23, 59, 56, 6, 46, 30, 49, 29, 44, 94, 96, 91, 73, 52, 84, 75, 81, 50, 18, 31, 53]
9.21;6672;31692;[0, 72, 18, 5, 95, 75, 1, 97, 89, 13, 70, 79, 77, 49, 21, 90, 8, 98, 38, 26, 73, 52, 15, 39, 46, 6, 35, 25, 9, 47, 61, 85, 30, 63, 67, 50, 86, 59, 48, 16, 27, 24, 66, 81, 60, 32]
9.24;6709;31693;[0, 90, 43, 2, 91, 96, 72, 14, 24, 8, 98, 66, 92, 42, 61, 68, 63, 31, 58, 60, 32, 95, 71, 89, 10, 7, 27, 47, 87, 56, 26, 45, 65, 6, 15, 78, 12, 84, 1, 17, 30, 73, 35, 25, 38, 3]
9.17;6644;31759;[0, 44, 92, 42, 49, 29, 93, 70, 13, 89, 59, 23, 58, 66, 24, 88, 38, 26, 56, 11, 18, 72, 79, 77, 46, 1, 84, 41, 96, 61, 50, 86, 78, 15, 52, 30, 75, 37, 64, 67, 63, 68, 65, 6, 35, 32]
9.16;6571;31731;[0, 3, 10, 7, 84, 75, 9, 25, 35, 6, 89, 46, 30, 85, 67, 27, 47, 12, 36, 93, 86, 50, 55, 8, 66, 44, 49, 13, 70, 51, 90, 21, 29, 68, 63, 95, 32, 60, 26, 45, 11, 18, 72, 79]
