duration(s);cost;bonus;route
9.92;7077;31741;[0, 34, 30, 52, 25, 35, 62, 18, 77, 87, 47, 86, 93, 70, 73, 80, 28, 56, 76, 2, 58, 31, 63, 98, 38, 88, 84, 65, 68, 45, 5, 4, 64, 67, 27, 89, 59, 23, 15, 40, 75, 81, 69, 92, 66, 55, 61, 19, 43, 79]
9.88;6834;32251;[0, 38, 16, 45, 65, 6, 82, 24, 49, 15, 78, 44, 61, 96, 91, 48, 59, 36, 12, 58, 60, 32, 55, 92, 66, 87, 56, 76, 13, 70, 73, 52, 84, 7, 95, 5, 18, 50, 33, 67, 27, 1, 97, 34, 31, 3]
10.09;7081;31910;[0, 54, 63, 57, 6, 46, 89, 20, 28, 47, 81, 50, 41, 76, 13, 49, 91, 58, 60, 87, 23, 12, 67, 1, 84, 88, 7, 45, 11, 22, 29, 68, 16, 2, 43, 5, 55, 31, 99, 4, 86, 74, 9, 37, 14, 66, 92, 44, 72]
9.95;7147;31699;[0, 54, 94, 82, 99, 24, 71, 89, 13, 35, 25, 32, 26, 66, 8, 18, 62, 29, 7, 84, 75, 30, 28, 56, 87, 92, 44, 78, 15, 88, 33, 46, 77, 23, 47, 86, 76, 80, 42, 72, 74, 16, 2, 38, 51, 64, 9, 37, 53, 34]
9.95;6860;32091;[0, 41, 64, 10, 50, 86, 85, 11, 46, 1, 75, 81, 60, 70, 24, 66, 87, 92, 55, 16, 68, 65, 45, 82, 53, 31, 58, 23, 12, 47, 27, 67, 19, 32, 35, 28, 83, 21, 90, 63, 98, 38, 62, 15, 22, 29, 34]
9.82;6896;31824;[0, 54, 94, 22, 29, 79, 63, 7, 95, 10, 56, 28, 30, 75, 84, 19, 32, 78, 71, 67, 43, 96, 11, 98, 33, 4, 99, 20, 89, 18, 39, 15, 52, 73, 2, 58, 66, 26, 93, 70, 60, 62, 64, 87, 92, 50, 86, 14]
9.95;7076;31737;[0, 62, 70, 60, 36, 27, 7, 63, 54, 74, 19, 37, 9, 47, 87, 66, 77, 73, 52, 84, 11, 96, 91, 58, 80, 42, 26, 38, 20, 89, 46, 57, 53, 65, 5, 32, 88, 15, 23, 59, 56, 28, 97, 81, 33, 67, 50, 18, 21, 1]
9.96;7052;31683;[0, 2, 27, 33, 4, 15, 40, 89, 59, 69, 75, 30, 28, 70, 60, 36, 12, 67, 11, 84, 7, 95, 83, 39, 57, 65, 5, 18, 21, 49, 42, 55, 8, 35, 62, 81, 47, 87, 91, 73, 16, 80, 76, 86, 78, 34, 74, 54]
10.02;6938;31677;[0, 72, 15, 39, 40, 44, 92, 42, 69, 37, 53, 65, 38, 26, 66, 98, 33, 23, 47, 27, 52, 73, 29, 50, 35, 6, 89, 12, 36, 85, 8, 76, 41, 96, 91, 20, 63, 49, 21, 60, 70, 51, 19, 32, 88, 24, 82]
9.91;6957;31708;[0, 32, 16, 68, 63, 20, 38, 28, 70, 73, 97, 1, 75, 95, 10, 89, 6, 15, 39, 83, 14, 55, 77, 79, 43, 19, 4, 33, 27, 94, 49, 91, 58, 23, 22, 29, 50, 86, 47, 56, 59, 84, 52, 30, 85, 67, 12, 53]
9.95;7112;32049;[0, 53, 31, 63, 98, 86, 76, 99, 49, 29, 62, 18, 21, 1, 17, 45, 65, 79, 72, 96, 26, 73, 91, 34, 50, 92, 69, 95, 71, 89, 27, 33, 12, 28, 7, 84, 52, 46, 39, 40, 15, 4, 64, 87, 66, 24, 94, 82]
10.05;6886;32233;[0, 53, 35, 21, 18, 50, 86, 78, 32, 60, 70, 17, 40, 5, 65, 45, 36, 85, 8, 66, 44, 92, 79, 52, 59, 95, 71, 33, 98, 96, 11, 67, 63, 2, 58, 80, 49, 94, 19, 61, 47, 28, 30, 46, 6, 15, 22]
10.08;6962;31700;[0, 68, 65, 48, 19, 32, 78, 86, 93, 38, 2, 27, 14, 37, 53, 31, 51, 90, 43, 67, 63, 84, 75, 30, 17, 81, 60, 57, 6, 35, 21, 82, 26, 66, 98, 13, 89, 46, 25, 9, 47, 87, 92, 44, 61, 99, 8, 74, 34]
9.96;7038;31722;[0, 3, 38, 2, 16, 27, 36, 59, 23, 87, 56, 47, 9, 4, 86, 78, 71, 97, 81, 50, 66, 58, 60, 62, 75, 69, 92, 42, 49, 11, 67, 91, 73, 52, 15, 39, 46, 8, 43, 79, 20, 89, 6, 82, 94, 31, 68, 65, 84, 41]
9.96;7055;31979;[0, 2, 38, 76, 13, 49, 42, 61, 44, 4, 33, 14, 27, 7, 10, 39, 57, 46, 1, 56, 28, 30, 90, 9, 47, 23, 59, 24, 99, 31, 18, 72, 11, 96, 91, 93, 29, 55, 50, 81, 41, 84, 52, 73, 35, 6, 65, 53]
9.91;6999;31639;[0, 71, 95, 88, 24, 66, 81, 60, 70, 28, 87, 92, 69, 42, 61, 55, 40, 31, 18, 39, 10, 64, 20, 6, 15, 4, 86, 78, 63, 90, 43, 53, 34, 29, 93, 36, 45, 16, 91, 73, 52, 22, 11, 49, 74, 21, 1]
9.92;7069;31776;[0, 72, 79, 48, 99, 4, 15, 39, 46, 25, 35, 6, 65, 45, 36, 27, 7, 95, 59, 84, 41, 9, 37, 24, 8, 66, 50, 61, 55, 92, 51, 19, 32, 26, 38, 2, 86, 82, 22, 11, 67, 30, 28, 70, 73, 80, 90, 21, 3]
9.92;7017;31643;[0, 72, 11, 56, 28, 70, 60, 36, 84, 75, 69, 42, 97, 1, 46, 6, 35, 25, 32, 19, 43, 8, 66, 24, 55, 14, 83, 37, 64, 41, 76, 86, 78, 71, 89, 59, 48, 91, 49, 68, 65, 5, 4, 15, 7, 95, 51, 31, 3]
