duration(s);cost;bonus;route
9.77;6819;31791;[0, 54, 66, 77, 23, 87, 47, 61, 50, 10, 89, 6, 76, 53, 31, 94, 82, 5, 4, 75, 37, 44, 92, 55, 8, 98, 38, 65, 45, 62, 60, 32, 78, 27, 36, 12, 13, 49, 21, 1, 46, 30, 34, 29, 73, 52, 90]
9.58;6848;32088;[0, 72, 74, 8, 98, 38, 27, 14, 66, 87, 77, 49, 94, 82, 80, 58, 31, 18, 39, 15, 52, 46, 63, 7, 36, 85, 65, 68, 61, 96, 91, 78, 44, 97, 89, 10, 75, 81, 50, 86, 93, 70, 73, 35, 32, 19, 54]
9.60;6878;31981;[0, 34, 30, 75, 37, 14, 97, 81, 17, 40, 31, 53, 57, 60, 32, 55, 8, 66, 58, 91, 87, 92, 36, 59, 56, 1, 21, 29, 49, 88, 35, 25, 9, 12, 78, 27, 7, 63, 98, 38, 51, 19, 74, 72, 11, 96, 61, 10]
9.55;6757;31673;[0, 72, 18, 21, 29, 62, 15, 52, 30, 85, 67, 19, 61, 40, 86, 4, 5, 45, 7, 63, 20, 91, 58, 36, 60, 70, 56, 47, 27, 78, 32, 35, 53, 65, 68, 77, 98, 33, 46, 6, 9, 75, 81, 97, 1]
9.66;6774;31655;[0, 3, 4, 5, 32, 60, 36, 45, 30, 17, 70, 93, 86, 13, 89, 18, 21, 35, 6, 46, 25, 9, 75, 84, 12, 67, 64, 87, 91, 58, 2, 63, 31, 53, 65, 8, 24, 94, 54, 48, 79, 92, 44, 61, 50, 10]
9.59;6928;31677;[0, 53, 31, 18, 21, 29, 22, 64, 10, 3, 38, 88, 49, 94, 57, 46, 25, 35, 32, 60, 36, 45, 65, 5, 55, 92, 50, 47, 28, 30, 17, 70, 73, 52, 84, 19, 74, 8, 24, 37, 14, 27, 16, 99, 4, 75, 69, 95, 41]
9.46;6792;31660;[0, 68, 16, 2, 97, 64, 10, 55, 92, 44, 66, 87, 23, 12, 78, 71, 75, 95, 7, 84, 19, 37, 14, 86, 85, 67, 43, 90, 51, 31, 58, 60, 21, 49, 11, 72, 79, 70, 17, 30, 46, 25, 52, 15, 22, 29, 38]
9.45;7007;31717;[0, 41, 20, 7, 2, 58, 17, 81, 97, 28, 56, 1, 21, 74, 72, 36, 93, 25, 35, 73, 29, 22, 15, 52, 84, 65, 85, 61, 50, 86, 78, 63, 31, 94, 96, 11, 49, 42, 92, 51, 95, 71, 33, 98, 66, 55, 14, 37, 53]
9.42;6908;31622;[0, 22, 23, 58, 60, 8, 66, 26, 42, 69, 95, 75, 9, 90, 63, 30, 46, 77, 49, 29, 50, 81, 33, 71, 24, 27, 52, 73, 35, 53, 93, 19, 67, 12, 84, 88, 38, 20, 10, 1, 62, 18, 59, 56, 44, 92, 3]
9.57;6797;31724;[0, 32, 78, 96, 31, 53, 35, 73, 52, 15, 62, 81, 56, 1, 75, 9, 25, 46, 30, 85, 36, 27, 16, 80, 58, 60, 70, 24, 88, 49, 21, 66, 98, 38, 93, 86, 14, 55, 5, 4, 3, 10, 7, 63, 79, 43, 90]
9.52;6929;31830;[0, 54, 74, 72, 90, 9, 75, 1, 10, 24, 66, 98, 38, 65, 79, 92, 42, 61, 85, 30, 46, 88, 35, 77, 18, 11, 96, 41, 70, 93, 29, 62, 60, 32, 78, 86, 4, 99, 16, 27, 47, 23, 58, 91, 73, 52, 59, 69, 2]
9.66;6838;31835;[0, 32, 25, 46, 77, 23, 15, 7, 63, 20, 64, 81, 60, 58, 2, 16, 80, 42, 66, 87, 92, 44, 61, 96, 11, 18, 50, 29, 49, 74, 8, 98, 33, 88, 38, 45, 30, 75, 37, 14, 27, 67, 43, 19, 76, 13, 70, 90]
9.52;6884;32102;[0, 38, 88, 32, 55, 8, 43, 67, 11, 89, 13, 98, 66, 24, 82, 45, 7, 95, 83, 39, 23, 59, 52, 84, 41, 81, 17, 90, 9, 87, 92, 44, 61, 68, 63, 79, 72, 36, 60, 58, 91, 73, 35, 1, 21, 18, 50, 34]
9.59;6773;31820;[0, 10, 7, 35, 62, 15, 55, 61, 44, 92, 42, 49, 21, 83, 95, 71, 78, 86, 76, 56, 59, 84, 11, 18, 8, 98, 66, 81, 97, 58, 91, 73, 70, 43, 22, 82, 45, 36, 12, 47, 9, 75, 30, 46, 33, 41]
9.65;7014;32056;[0, 14, 27, 36, 85, 61, 44, 78, 86, 93, 70, 73, 91, 48, 79, 65, 53, 31, 63, 98, 77, 49, 88, 46, 25, 26, 83, 95, 59, 23, 47, 87, 60, 58, 80, 16, 17, 81, 97, 89, 40, 75, 30, 28, 35, 6, 15, 7, 10, 20, 41]
9.45;7027;31675;[0, 71, 33, 27, 16, 55, 92, 66, 87, 28, 70, 93, 19, 32, 60, 36, 85, 30, 46, 1, 21, 82, 45, 52, 73, 91, 58, 17, 40, 86, 50, 29, 49, 63, 68, 65, 48, 76, 22, 64, 37, 75, 9, 94, 96, 26, 38, 3]
9.50;6888;31998;[0, 32, 60, 36, 84, 75, 30, 52, 15, 7, 27, 2, 58, 31, 94, 82, 80, 42, 61, 4, 33, 88, 49, 29, 22, 23, 47, 92, 87, 66, 81, 50, 18, 21, 1, 10, 89, 6, 65, 48, 16, 73, 70, 17, 40, 38, 3]
9.53;6851;31807;[0, 10, 89, 6, 99, 49, 25, 57, 53, 31, 63, 68, 61, 96, 43, 22, 23, 59, 56, 47, 12, 84, 75, 9, 94, 24, 66, 26, 73, 35, 62, 18, 5, 55, 67, 27, 97, 87, 92, 50, 86, 13, 70, 60, 58, 91, 74, 72]
9.49;6755;31911;[0, 72, 14, 55, 92, 44, 4, 86, 50, 81, 60, 32, 78, 71, 33, 98, 66, 26, 45, 16, 17, 30, 75, 84, 52, 22, 43, 90, 25, 35, 28, 56, 87, 41, 27, 7, 63, 20, 10, 39, 49, 13, 70, 73, 91, 54]
9.49;6905;31684;[0, 54, 66, 98, 33, 46, 25, 35, 7, 95, 43, 67, 55, 61, 44, 97, 89, 6, 62, 29, 50, 81, 60, 58, 91, 96, 72, 11, 84, 59, 23, 87, 47, 56, 30, 45, 65, 68, 83, 78, 71, 80, 13, 70, 93, 38, 2]
