duration(s);cost;bonus;route
9.35;7439;30865;[0, 38, 83, 98, 82, 80, 99, 97, 95, 94, 85, 89, 27, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 23, 55, 63, 67, 61, 64, 50, 54, 6, 52, 53]
9.29;7519;30599;[0, 79, 98, 82, 80, 99, 97, 95, 94, 85, 89, 27, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 6, 52, 53, 26, 19, 54]
9.27;7519;30599;[0, 79, 98, 82, 80, 99, 97, 95, 94, 85, 89, 27, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 6, 52, 53, 26, 19, 54]
9.30;7519;30599;[0, 79, 98, 82, 80, 99, 97, 95, 94, 85, 89, 27, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 6, 52, 53, 26, 19, 54]
9.32;7598;30620;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 35, 55, 51, 53, 52, 30, 54]
9.31;7458;30700;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 16, 38, 54, 6, 52, 53]
9.31;7458;30700;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 16, 38, 54, 6, 52, 53]
9.32;7458;30700;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 16, 38, 54, 6, 52, 53]
9.33;7519;30599;[0, 79, 98, 82, 80, 99, 97, 95, 94, 85, 89, 27, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 6, 52, 53, 26, 19, 54]
9.29;7473;31267;[0, 12, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 7, 37, 54, 6, 52, 53]
9.31;7458;30700;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 16, 38, 54, 6, 52, 53]
9.32;7540;30654;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 88, 93, 84, 77, 78, 67, 81, 75, 57, 12, 9, 5, 70, 63, 64, 72, 68, 65, 54, 53, 6, 69, 71, 59, 58, 60, 61, 18, 73, 55, 51]
9.31;7587;30700;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 93, 84, 77, 78, 81, 75, 74, 9, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 60, 55, 51, 45, 54, 6, 52, 53, 23]
9.31;7519;30599;[0, 79, 98, 82, 80, 99, 97, 95, 94, 85, 89, 27, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 6, 52, 53, 26, 19, 54]
9.31;7535;30606;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 76, 88, 91, 87, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 67, 61, 55, 51, 53, 46, 24, 52, 30, 54]
9.30;7458;30700;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 16, 38, 54, 6, 52, 53]
9.30;7594;30871;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 53, 46, 24, 52, 30, 54]
9.32;7597;30856;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 5, 61, 55, 51, 53, 52, 30, 54]
9.31;7458;30700;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 61, 55, 51, 16, 38, 54, 6, 52, 53]
9.31;7597;30856;[0, 79, 98, 82, 80, 99, 27, 96, 97, 95, 94, 85, 89, 50, 86, 87, 90, 91, 88, 93, 84, 77, 78, 81, 75, 74, 9, 73, 72, 71, 59, 58, 70, 56, 57, 69, 66, 21, 68, 65, 64, 63, 67, 5, 61, 55, 51, 53, 52, 30, 54]
