duration(s);cost;bonus;route
9.27;6932;30770;[0, 27, 96, 72, 29, 69, 38, 24, 43, 32, 76, 91, 22, 95, 63, 31, 50, 4, 5, 88, 52, 53, 77, 47, 55, 51, 18, 78, 3, 6, 11, 71, 39, 97, 23, 84, 85, 75, 26, 36, 28, 66, 40, 14, 62, 83]
9.40;6872;30640;[0, 91, 22, 9, 49, 72, 58, 7, 37, 24, 78, 20, 89, 77, 5, 66, 21, 44, 69, 29, 95, 94, 31, 80, 46, 97, 12, 63, 75, 68, 98, 82, 2, 23, 81, 86, 87, 62, 11, 71, 39, 85, 52, 59]
9.38;6872;30683;[0, 91, 2, 31, 9, 22, 18, 84, 85, 36, 40, 3, 24, 54, 6, 52, 82, 17, 20, 83, 73, 97, 12, 7, 43, 44, 87, 23, 69, 66, 75, 68, 39, 88, 4, 61, 95, 8, 11, 16, 55, 63, 26, 80]
9.37;6872;30611;[0, 85, 36, 40, 8, 25, 75, 88, 80, 46, 71, 9, 73, 55, 63, 28, 72, 15, 65, 90, 77, 16, 23, 49, 66, 6, 64, 78, 22, 21, 68, 29, 10, 34, 58, 43, 14, 50, 86, 87, 37, 24, 52, 59, 97, 53]
9.30;6813;30652;[0, 97, 54, 18, 49, 72, 88, 77, 75, 26, 89, 50, 31, 56, 10, 66, 40, 82, 33, 21, 83, 9, 73, 36, 28, 43, 61, 95, 63, 11, 80, 32, 35, 2, 94, 24, 52, 44, 98, 29, 86, 20, 22, 38, 59]
9.45;6908;30770;[0, 68, 98, 21, 42, 43, 67, 89, 55, 51, 27, 86, 31, 97, 12, 18, 52, 50, 92, 64, 41, 17, 26, 80, 57, 28, 58, 16, 38, 71, 95, 69, 66, 32, 61, 35, 14, 24, 78, 3, 91, 22, 9, 49, 72, 54]
9.38;6756;30680;[0, 50, 80, 26, 19, 37, 59, 23, 22, 88, 66, 32, 35, 5, 61, 33, 9, 8, 82, 89, 52, 6, 69, 49, 11, 71, 55, 63, 75, 68, 29, 95, 41, 14, 51, 57, 72, 43, 46, 97, 12, 18]
9.07;6787;30821;[0, 68, 12, 63, 6, 52, 35, 14, 80, 46, 59, 85, 75, 43, 49, 5, 26, 92, 86, 20, 91, 78, 61, 21, 65, 22, 17, 82, 84, 71, 9, 40, 55, 77, 72, 88, 24, 8, 11, 89, 94, 51]
9.43;6824;30663;[0, 9, 61, 38, 59, 67, 92, 75, 26, 36, 57, 78, 73, 97, 70, 5, 31, 12, 60, 91, 49, 72, 88, 66, 32, 3, 6, 52, 41, 14, 68, 54, 71, 98, 43, 44, 40, 20, 95, 63, 11, 89, 19, 69]
9.24;6845;30678;[0, 6, 31, 85, 22, 68, 12, 63, 82, 53, 71, 9, 20, 28, 75, 26, 89, 8, 37, 67, 92, 19, 43, 14, 27, 86, 72, 32, 70, 11, 33, 88, 77, 5, 84, 91, 78, 87, 51, 56, 34, 61, 95, 38]
9.21;6775;30676;[0, 47, 21, 98, 52, 56, 63, 17, 2, 23, 78, 3, 91, 66, 26, 89, 22, 29, 86, 14, 62, 11, 71, 8, 93, 6, 84, 49, 40, 94, 24, 75, 88, 60, 20, 28, 87, 68, 12, 72, 38, 59, 97, 54]
