duration(s);cost;bonus;route
9.52;7760;31302;[0, 97, 59, 91, 77, 73, 81, 86, 65, 84, 66, 99, 4, 58, 56, 70, 92, 72, 89, 87, 75, 55, 90, 64, 94, 79, 74, 80, 69, 95, 76, 12, 52, 98, 78, 71, 63, 93, 88, 96, 31, 20, 82, 83, 60, 48, 53, 47, 62, 67]
9.63;7401;31295;[0, 11, 69, 85, 99, 73, 75, 77, 71, 66, 56, 95, 65, 57, 86, 94, 82, 98, 63, 55, 58, 35, 53, 4, 54, 14, 20, 59, 51, 96, 87, 61, 97, 81, 52, 70, 64, 78, 79, 74, 80, 72, 84, 91, 93, 88, 90, 62, 60]
9.56;7684;31530;[0, 57, 86, 81, 72, 84, 88, 90, 70, 78, 87, 46, 94, 4, 80, 98, 66, 77, 71, 75, 69, 74, 96, 99, 82, 83, 91, 73, 26, 56, 64, 93, 97, 79, 92, 20, 65, 68, 54, 55, 63, 67, 52, 53, 58, 61, 51, 13, 25, 62, 60]
9.49;7577;31312;[0, 83, 52, 81, 89, 76, 99, 64, 78, 98, 79, 74, 80, 69, 66, 3, 96, 56, 95, 65, 68, 54, 93, 88, 55, 58, 94, 48, 53, 90, 87, 60, 59, 63, 97, 70, 21, 71, 4, 91, 73, 75, 77, 82, 72, 84, 86, 47, 62, 67]
9.48;7623;31316;[0, 94, 70, 81, 86, 84, 89, 14, 79, 74, 80, 72, 78, 87, 99, 4, 64, 69, 66, 65, 68, 91, 96, 62, 28, 95, 92, 63, 53, 73, 77, 75, 59, 20, 88, 61, 57, 55, 60, 11, 93, 98, 82, 83, 54, 90, 58, 52, 39, 6]
9.49;7656;31332;[0, 99, 4, 98, 97, 96, 95, 92, 20, 78, 91, 69, 94, 64, 21, 71, 89, 90, 87, 81, 68, 66, 83, 52, 72, 18, 84, 86, 59, 63, 56, 75, 77, 62, 76, 73, 60, 54, 55, 58, 35, 53, 82, 65, 93, 88, 79, 74, 57, 61]
9.49;7645;31405;[0, 92, 20, 88, 14, 89, 87, 70, 81, 75, 72, 84, 98, 82, 95, 86, 94, 93, 79, 74, 68, 91, 83, 80, 97, 78, 71, 77, 90, 76, 73, 69, 66, 65, 52, 53, 58, 59, 57, 33, 56, 61, 60, 54, 55, 63, 62, 51, 96, 99]
9.44;7679;31401;[0, 94, 91, 52, 75, 86, 72, 84, 89, 87, 99, 3, 57, 65, 68, 54, 63, 55, 78, 4, 70, 74, 80, 79, 82, 83, 58, 77, 98, 59, 96, 62, 60, 85, 93, 88, 14, 95, 51, 97, 53, 61, 71, 69, 66, 56, 90, 76, 81]
9.51;7526;31347;[0, 86, 60, 54, 89, 84, 55, 90, 87, 73, 43, 82, 72, 78, 4, 70, 64, 69, 66, 97, 96, 68, 20, 59, 63, 93, 88, 26, 21, 18, 25, 56, 94, 52, 53, 98, 91, 75, 71, 99, 95, 65, 62, 79, 74, 80, 77, 83, 57, 61]
9.58;7578;31518;[0, 11, 93, 88, 79, 95, 94, 64, 78, 89, 87, 73, 81, 69, 65, 99, 4, 98, 63, 62, 68, 75, 71, 97, 53, 66, 91, 90, 76, 77, 83, 80, 72, 84, 43, 82, 74, 86, 92, 20, 96, 58, 61, 60, 54, 59, 57, 55, 16]
9.48;7618;31275;[0, 99, 4, 98, 97, 79, 74, 96, 37, 78, 95, 80, 92, 20, 64, 93, 52, 66, 56, 90, 87, 61, 82, 83, 51, 13, 72, 84, 62, 25, 59, 60, 77, 73, 75, 86, 81, 58, 35, 53, 69, 94, 88, 67, 23, 65, 68, 54, 55, 63, 70]
9.43;7477;31692;[0, 71, 75, 94, 64, 78, 89, 72, 4, 28, 90, 87, 70, 76, 84, 98, 82, 83, 69, 66, 86, 81, 95, 34, 96, 99, 91, 5, 85, 93, 88, 73, 80, 79, 74, 65, 68, 63, 62, 53, 21, 59, 57, 55, 60, 56, 58, 20]
9.55;7527;31573;[0, 11, 81, 94, 91, 99, 4, 79, 74, 93, 88, 14, 89, 80, 86, 84, 98, 82, 83, 97, 96, 77, 71, 69, 72, 64, 78, 95, 70, 66, 65, 68, 54, 31, 76, 56, 92, 20, 73, 63, 55, 75, 52, 53, 61, 60, 62, 51, 59]
9.46;7650;31379;[0, 77, 83, 82, 72, 84, 76, 73, 4, 98, 79, 74, 71, 80, 97, 70, 66, 69, 92, 20, 88, 14, 95, 65, 93, 58, 94, 91, 90, 52, 81, 60, 62, 67, 89, 86, 57, 63, 59, 48, 53, 6, 68, 54, 1, 56, 64, 78, 99, 61]
9.79;7758;31652;[0, 94, 91, 81, 86, 72, 84, 89, 87, 73, 83, 82, 77, 90, 99, 4, 98, 79, 74, 80, 97, 70, 76, 64, 69, 66, 71, 75, 12, 96, 56, 92, 57, 68, 54, 55, 20, 65, 93, 88, 67, 63, 52, 53, 58, 61, 60, 62, 51, 59]
9.73;7761;31402;[0, 99, 4, 98, 97, 85, 95, 82, 86, 81, 92, 90, 93, 88, 43, 94, 91, 89, 87, 76, 79, 74, 80, 72, 84, 20, 70, 67, 78, 25, 68, 75, 77, 73, 71, 69, 66, 65, 52, 53, 58, 59, 57, 61, 60, 54, 55, 63, 62, 51, 83]
9.50;7588;31391;[0, 99, 4, 91, 96, 87, 90, 25, 97, 84, 86, 72, 83, 75, 8, 93, 88, 79, 74, 80, 20, 82, 77, 73, 81, 95, 98, 94, 70, 64, 69, 66, 65, 68, 45, 13, 67, 58, 60, 59, 63, 62, 56, 27, 54, 55, 52, 53, 61, 57]
9.47;7811;31444;[0, 99, 4, 98, 97, 96, 95, 92, 20, 88, 93, 94, 91, 90, 87, 81, 86, 84, 83, 74, 68, 71, 80, 32, 73, 69, 78, 79, 82, 77, 75, 66, 56, 70, 76, 64, 52, 53, 58, 59, 57, 61, 60, 54, 55, 63, 62, 51, 37, 72]
9.64;7658;31303;[0, 42, 20, 65, 93, 88, 90, 87, 82, 72, 89, 78, 71, 4, 97, 70, 64, 18, 96, 99, 86, 84, 77, 75, 94, 73, 81, 98, 91, 83, 95, 79, 74, 80, 69, 66, 56, 57, 68, 54, 63, 55, 52, 53, 58, 61, 60, 62, 59, 51, 7]
9.53;7740;31255;[0, 99, 4, 98, 97, 96, 95, 92, 84, 20, 65, 78, 91, 89, 87, 64, 69, 66, 22, 82, 72, 58, 77, 73, 75, 55, 59, 57, 74, 80, 60, 62, 76, 56, 47, 53, 83, 63, 25, 68, 86, 90, 70, 21, 71, 94, 79, 88, 93, 61]
