duration(s);cost;bonus;route
9.53;7347;32110;[0, 45, 8, 25, 91, 31, 29, 55, 47, 62, 60, 85, 95, 16, 57, 44, 42, 94, 10, 1, 56, 90, 58, 3, 78, 71, 86, 9, 69, 48, 11, 40, 82, 65, 59, 26, 88, 2, 12, 28, 37, 4, 68, 64, 67, 17, 75, 32]
9.91;7549;31379;[0, 86, 94, 22, 25, 45, 80, 89, 76, 23, 47, 96, 17, 40, 9, 10, 74, 73, 15, 18, 60, 82, 52, 92, 37, 84, 8, 44, 11, 81, 66, 56, 1, 68, 21, 77, 16, 30, 85, 98, 62, 28, 54, 75, 49, 12, 43, 31, 29]
9.74;7532;31307;[0, 9, 13, 43, 44, 53, 88, 2, 45, 97, 17, 28, 66, 40, 80, 38, 18, 36, 81, 52, 95, 76, 93, 98, 33, 20, 59, 91, 75, 69, 61, 57, 86, 21, 8, 10, 26, 35, 30, 41, 71, 7, 25, 56, 16, 46, 83, 58, 60, 6]
9.89;7579;31784;[0, 36, 93, 67, 40, 54, 33, 23, 50, 8, 98, 45, 77, 68, 71, 7, 66, 80, 11, 81, 15, 24, 99, 3, 84, 89, 64, 61, 74, 35, 53, 49, 29, 25, 59, 65, 79, 85, 38, 46, 34, 44, 31, 96, 91, 73, 69, 22, 82]
9.77;7235;31259;[0, 74, 96, 43, 69, 94, 28, 51, 40, 54, 37, 24, 5, 65, 87, 82, 98, 79, 88, 34, 29, 2, 45, 8, 3, 48, 39, 26, 38, 83, 41, 68, 21, 59, 80, 32, 53, 73, 71, 27, 42, 56, 64, 55, 44, 99]
9.88;7474;31323;[0, 74, 35, 38, 3, 54, 69, 40, 31, 96, 87, 46, 34, 64, 52, 70, 2, 68, 92, 14, 20, 59, 15, 30, 91, 93, 37, 21, 18, 84, 60, 42, 25, 12, 10, 57, 1, 51, 26, 56, 16, 63, 81, 95, 98, 62, 71, 4, 88, 99]
9.70;7581;31619;[0, 80, 69, 66, 13, 51, 89, 87, 17, 4, 60, 8, 59, 74, 37, 67, 54, 90, 19, 61, 97, 70, 76, 23, 83, 6, 84, 49, 29, 2, 62, 65, 20, 34, 42, 82, 98, 9, 45, 25, 68, 75, 32, 27, 24, 35, 7, 48, 22, 79, 85]
9.77;7498;31261;[0, 11, 46, 40, 99, 76, 93, 17, 28, 18, 19, 97, 84, 12, 1, 50, 59, 34, 53, 4, 98, 51, 96, 44, 25, 91, 73, 43, 58, 83, 69, 48, 56, 66, 3, 42, 37, 9, 68, 64, 8, 81, 72, 32, 27, 6, 62, 60]
9.62;7285;31598;[0, 11, 99, 45, 28, 60, 71, 75, 26, 98, 82, 12, 5, 90, 23, 62, 14, 10, 18, 84, 38, 32, 50, 31, 64, 83, 49, 34, 70, 52, 53, 6, 74, 22, 61, 85, 39, 46, 59, 65, 76, 67, 17, 16, 57, 3]
9.81;7660;31412;[0, 62, 76, 70, 64, 50, 66, 68, 98, 48, 67, 95, 37, 4, 88, 49, 86, 11, 40, 80, 65, 87, 55, 71, 9, 57, 94, 91, 31, 26, 35, 81, 15, 1, 39, 23, 12, 96, 56, 16, 45, 2, 21, 59, 99, 25, 5]
9.76;7471;31255;[0, 60, 85, 35, 24, 29, 53, 73, 94, 16, 57, 98, 82, 78, 25, 56, 21, 50, 31, 96, 17, 36, 55, 64, 67, 34, 70, 61, 32, 84, 3, 99, 89, 76, 26, 97, 79, 39, 83, 11, 7, 62, 77, 2, 86, 66, 28, 49, 40]
9.78;7484;31252;[0, 60, 25, 74, 37, 78, 3, 45, 39, 29, 95, 82, 23, 44, 99, 58, 72, 64, 6, 65, 20, 76, 62, 17, 4, 97, 93, 88, 87, 35, 89, 49, 12, 10, 48, 42, 28, 21, 71, 43, 22, 79, 92, 46, 40, 77, 5]
9.63;7180;31325;[0, 85, 9, 10, 48, 39, 37, 47, 31, 93, 2, 62, 82, 83, 73, 18, 90, 76, 56, 16, 54, 28, 25, 53, 64, 30, 74, 14, 8, 69, 46, 88, 61, 77, 5, 6, 32, 24, 81, 60, 11, 17, 65, 68]
9.66;7282;31602;[0, 35, 53, 73, 27, 77, 93, 82, 59, 46, 28, 49, 23, 68, 55, 52, 24, 41, 22, 56, 75, 29, 42, 94, 79, 30, 85, 9, 69, 3, 4, 51, 65, 76, 88, 43, 2, 45, 80, 86, 81, 5, 21, 11, 99, 31, 20]
9.71;7448;31292;[0, 86, 54, 82, 40, 37, 47, 25, 85, 38, 81, 43, 83, 52, 95, 55, 29, 2, 21, 11, 93, 91, 51, 1, 80, 97, 31, 98, 45, 71, 7, 48, 53, 44, 76, 30, 14, 67, 63, 64, 24, 5, 65, 4, 94, 34, 22, 12, 84]
9.59;7509;31655;[0, 42, 25, 93, 88, 26, 98, 97, 8, 19, 31, 23, 56, 92, 14, 2, 4, 91, 90, 99, 37, 41, 71, 7, 95, 52, 13, 84, 48, 11, 34, 76, 30, 62, 77, 45, 86, 54, 64, 67, 28, 53, 18, 55, 69, 9, 57, 44, 73, 15, 60]
9.82;7495;31820;[0, 42, 31, 3, 21, 65, 99, 49, 96, 16, 27, 9, 46, 34, 76, 30, 73, 43, 5, 20, 64, 26, 68, 60, 17, 45, 47, 8, 95, 6, 51, 18, 28, 37, 92, 2, 39, 80, 69, 48, 11, 81, 98, 75, 72, 63, 93, 61]
9.63;7425;31637;[0, 77, 93, 17, 72, 35, 84, 97, 79, 73, 75, 52, 70, 64, 46, 20, 59, 51, 43, 71, 27, 9, 66, 69, 15, 62, 34, 22, 11, 40, 8, 80, 26, 44, 42, 53, 30, 85, 25, 12, 16, 87, 82, 88, 28, 98, 2, 68]
9.73;7330;31437;[0, 80, 55, 4, 60, 31, 76, 30, 91, 13, 84, 3, 99, 66, 59, 43, 82, 52, 29, 2, 45, 25, 53, 73, 26, 21, 12, 69, 9, 22, 94, 70, 50, 49, 65, 68, 81, 11, 10, 85, 35, 63, 14, 40, 20, 88, 93, 98, 51]
9.69;7541;31541;[0, 11, 99, 22, 13, 96, 68, 71, 60, 39, 35, 50, 57, 43, 94, 6, 74, 37, 38, 81, 58, 77, 2, 98, 9, 4, 79, 73, 66, 23, 53, 31, 34, 42, 25, 62, 76, 70, 92, 86, 21, 83, 54, 14, 89, 10, 45, 88, 40]
