duration(s);cost;bonus;route
9.13;6502;31276;[0, 53, 30, 55, 58, 77, 33, 78, 64, 98, 69, 65, 80, 22, 38, 25, 62, 87, 63, 93, 59, 82, 99, 66, 88, 97, 3, 29, 40, 90, 20, 60, 42, 71, 72, 11, 92, 10, 26, 1, 52, 13, 6, 35]
9.17;6527;31276;[0, 53, 30, 55, 58, 77, 33, 78, 64, 98, 69, 25, 38, 22, 80, 65, 62, 87, 63, 93, 59, 82, 99, 66, 88, 97, 3, 29, 40, 90, 20, 60, 42, 71, 72, 11, 92, 10, 26, 1, 52, 13, 6, 35]
9.14;6502;31276;[0, 53, 30, 55, 58, 77, 33, 78, 64, 98, 69, 65, 80, 22, 38, 25, 62, 87, 63, 93, 59, 82, 99, 66, 88, 97, 3, 29, 40, 90, 20, 60, 42, 71, 72, 11, 92, 10, 26, 1, 52, 13, 6, 35]
9.19;6650;31221;[0, 80, 84, 81, 95, 64, 78, 88, 73, 3, 29, 40, 38, 22, 98, 42, 66, 99, 53, 87, 63, 93, 59, 82, 62, 70, 83, 65, 2, 76, 28, 90, 20, 60, 35, 6, 13, 52, 1, 61, 71, 72, 69, 55, 17]
9.06;6492;31265;[0, 88, 16, 98, 69, 55, 10, 92, 11, 20, 60, 35, 6, 64, 78, 33, 52, 38, 95, 87, 53, 50, 22, 80, 72, 71, 8, 94, 58, 97, 3, 29, 66, 99, 59, 93, 63, 82, 62, 70, 83, 65, 1, 17]
9.16;6580;31366;[0, 53, 99, 52, 1, 40, 57, 92, 13, 69, 8, 31, 85, 96, 62, 70, 50, 22, 98, 42, 48, 88, 66, 29, 16, 2, 65, 17, 59, 93, 63, 82, 10, 55, 58, 97, 87, 60, 35, 78, 38, 81, 84, 54]
9.16;6544;31294;[0, 17, 59, 52, 38, 25, 62, 65, 83, 70, 60, 20, 90, 2, 64, 84, 81, 27, 22, 98, 42, 97, 58, 55, 30, 93, 63, 40, 77, 15, 57, 92, 10, 82, 99, 53, 87, 28, 19, 79, 75, 6, 13, 69, 35]
9.16;6482;31339;[0, 53, 87, 62, 25, 38, 22, 80, 65, 69, 98, 64, 78, 33, 77, 58, 55, 63, 93, 59, 82, 99, 66, 88, 97, 3, 29, 40, 90, 20, 60, 35, 6, 13, 52, 1, 26, 10, 92, 11, 72, 71, 42, 54]
9.14;6559;31236;[0, 59, 93, 63, 70, 52, 1, 17, 38, 22, 50, 53, 87, 95, 29, 8, 94, 37, 2, 64, 78, 33, 77, 58, 55, 10, 85, 31, 25, 72, 97, 3, 88, 79, 99, 82, 62, 65, 69, 98, 42, 60, 35, 6]
9.14;6595;31415;[0, 53, 99, 59, 93, 63, 87, 95, 81, 43, 89, 70, 80, 90, 20, 60, 35, 78, 64, 98, 23, 30, 49, 22, 72, 69, 55, 58, 97, 3, 29, 66, 88, 15, 77, 33, 39, 62, 82, 10, 92, 13, 52, 1, 17]
9.20;6559;31285;[0, 53, 50, 22, 91, 78, 64, 98, 42, 97, 58, 55, 30, 49, 11, 72, 71, 41, 82, 10, 92, 57, 69, 86, 2, 80, 13, 6, 70, 89, 35, 60, 96, 85, 40, 29, 66, 1, 52, 38, 81, 68, 87, 63, 93, 59]
9.07;6431;31349;[0, 59, 50, 73, 2, 65, 62, 71, 72, 64, 6, 35, 60, 20, 90, 28, 79, 99, 75, 10, 92, 13, 38, 81, 43, 3, 97, 58, 55, 17, 25, 74, 70, 83, 66, 22, 98, 69, 34, 52, 87, 63, 93]
9.16;6550;31319;[0, 53, 99, 75, 90, 2, 76, 66, 88, 49, 33, 78, 64, 98, 22, 50, 85, 38, 52, 70, 6, 97, 58, 55, 17, 59, 93, 63, 87, 95, 81, 43, 42, 10, 92, 11, 72, 71, 65, 62, 82, 41, 60, 35]
9.08;6408;31224;[0, 80, 65, 62, 82, 63, 87, 23, 58, 77, 86, 42, 98, 22, 38, 19, 28, 79, 88, 97, 72, 71, 52, 1, 17, 55, 10, 92, 7, 75, 6, 35, 60, 20, 90, 85, 40, 29, 66, 99, 53, 50, 59, 93]
9.18;6629;31246;[0, 35, 78, 33, 7, 15, 74, 40, 29, 66, 88, 97, 42, 60, 20, 90, 85, 61, 1, 77, 58, 55, 69, 64, 2, 65, 62, 70, 89, 81, 80, 22, 38, 52, 71, 10, 92, 13, 63, 87, 53, 99, 82, 59]
9.16;6521;31332;[0, 6, 13, 38, 25, 57, 92, 10, 82, 99, 66, 29, 3, 97, 42, 98, 64, 2, 86, 69, 55, 58, 77, 1, 5, 84, 80, 72, 71, 62, 65, 35, 60, 20, 90, 28, 19, 79, 93, 59, 52, 70, 63, 87, 53]
9.16;6569;31369;[0, 17, 29, 66, 33, 39, 32, 13, 49, 57, 92, 7, 44, 8, 94, 74, 82, 63, 87, 23, 58, 97, 81, 38, 22, 98, 69, 55, 10, 85, 31, 25, 62, 65, 2, 64, 78, 35, 60, 70, 52, 71, 41, 99, 53]
